X,rating_review,review,lang$detectedLanguage,lang
92,NA,"Pelayanannya bagus,, bapak drivernya baik hati ",INDONESIAN,INDONESIAN
94,NA,good luck gojek..keren ,ENGLISH,ENGLISH
95,NA,Sekarang fast respon jam berapapun.. semoga semakin bisa berinovasi lebih baik lagi ,MALAY,MALAY
96,NA,"sering eror, pa lagi pesan pake go mart hadeh mau banting hp sayang, padahal yg salah aplikasinya ",MALAY,MALAY
97,NA,Topup gopay pake mbanking mandiri sering erorrr. Saldo berkurang saldo gopay na ga nambah ,INDONESIAN,INDONESIAN
98,NA,Siipp ,NORWEGIAN,ENGLISH
99,NA,Mantap ,INDONESIAN,INDONESIAN
100,NA,Mantabz dah ,MALAY,MALAY
101,NA,Sangat membantu ,INDONESIAN,INDONESIAN
102,NA,Lebih bagus lagi kalau di beri aplikasi free call dan chating dari driver ke customer ,MALAY,MALAY
103,NA,Hm.... ,ENGLISH,ENGLISH
104,NA,The best ,ENGLISH,ENGLISH
105,NA,Gak ada yang sempurna di dunia ini ,INDONESIAN,INDONESIAN
106,NA,"Jangan Terlalu Sering Di Upgrade , Sangat Membosankan !!! Apalagi Pas Saat Genting !!! ",INDONESIAN,INDONESIAN
107,NA,Belum nyoba si tapii bermanfaat banget kalo lagi nggak ada yang anter dirumah ,MALAY,MALAY
108,NA,Istimewa ,MALAY,MALAY
109,NA,Pelayanannya ada sebagian driver enggak baik...hp eror close sendiri malah driver marah2 mentang2 banyak temennya ,INDONESIAN,INDONESIAN
110,NA,Bermanfaat ,INDONESIAN,INDONESIAN
111,NA,Hebat ,INDONESIAN,INDONESIAN
112,NA,Kalau pakai go-pay gojeg pada males ngakut penumpangnya tapi kalau pakai tunai cepat langsung telepon. ,MALAY,MALAY
113,NA,"G jelas, alias muter2 koyo susur.. ",INDONESIAN,INDONESIAN
114,NA,Ringgit senang ,MALAY,MALAY
115,NA,Sip ,ENGLISH,ENGLISH
116,NA,Bagus ,ENGLISH,ENGLISH
117,NA,Sangat membantu saya kalo saya lagi kuliah atau berada di kota besar ,MALAY,MALAY
118,NA,Tolong di sediakan gobluebird karena saya lebih sering menggunakan bluebird di gojek ,INDONESIAN,INDONESIAN
119,NA,Kayak mn kli gk ngerti h ,INDONESIAN,INDONESIAN
120,NA,"Bagus tapi mw isi saldo knpa payah x ya, g cukupl lah, kurang pandailah, dah tu mau pesan knpa pyah x cari alamatnya, yg muncul alamatnya tidak sesuai ",MALAY,MALAY
121,NA,Tingkatkan trs pelayanan ,INDONESIAN,INDONESIAN
122,NA,"top up gopay...saldo rekening uda ke potong tapi saldo gopay tidak bertambah,complent ke cs bilang di tanggapi 24jam tapi saldo ttap tidak bertambah,qlo sering kyak gni penumpang sangat di rugikan ",INDONESIAN,INDONESIAN
124,NA,Saldo hilang sendiri .. Entah di aplikasinya atau didrivernya gk tau ... Udah kirim masalah slow respond sama pihak aplikasinya ... Saldo max 20rb saja daripada hilang sendiri ,MALAY,MALAY
125,NA,Merasa terbantu dng ada gojek smoga harganya gak naik ,MALAY,MALAY
126,NA,tapi kok kok masi pending akun sya?apa yg kurang?kasi tau! ,INDONESIAN,INDONESIAN
127,NA,Nice ,ENGLISH,ENGLISH
128,NA,Bagus si apk nya thanksyou ,ROMANIAN,ENGLISH
129,NA,Sip sya suka bisa membantu ,INDONESIAN,INDONESIAN
130,NA,Sangat memuaskan&tanggapan keluhan sangat cepat.Thanks GoJek. ,INDONESIAN,INDONESIAN
131,NA,"Joss lah pokoknya abang gojeknya juga wangi<b2> bersih<b2>, motornya aja wuih bagus<b2>. Pokoknya juos lah ",MALAY,MALAY
132,NA,Gojek sialan gua pesen go food malah muter muter sengaja biar nambah biayanya padaha tadinya udh segitu harganya jadi berubah gimana sih ,INDONESIAN,INDONESIAN
133,NA,"Pertama kali nyoba go food nya bisa udh itu. Keesokan harinya mau pesan go food sampai 2 jam aja gak ada driver yang ngambil pesanan saya,tolong di perbaiki kinerjanya. ",INDONESIAN,INDONESIAN
134,NA,sangat baik ,INDONESIAN,INDONESIAN
135,NA,sangat bersahabat ,MALAY,MALAY
136,NA,Semoga sukses selalu ,INDONESIAN,INDONESIAN
137,NA,"Sudah bagus, cuman masih ada beberapa driver yang belum paham dengan adanya gopay. Lebih disosialisasikan aja. Goodluck gojek app! ",INDONESIAN,INDONESIAN
138,NA,Cukup Memuaskan Dan Membantu ,INDONESIAN,INDONESIAN
139,NA,Keren banget mudah ,MALAY,MALAY
140,NA,gojek memuaskan ,MALAY,MALAY
141,NA,"Terkadang sulit dapat goride... Driver gocar ada yang ramah dan kurang ramah.. ada yang pernah sepanjang jalan ngoceh ngeluh krn jalur yg dilewati berbeda dgn yg ada d map'a padahal jalan yg ditunjukkan oleh mapnya itu jalan yang terportal, otomatis sebagai yang tau keadaan jalan saya memberi arahan dan berniat memberi uang tips eehh driverr ngeelluuhh aja sepanjang jalan bikin kesal ",MALAY,MALAY
142,NA,Belum coba ,INDONESIAN,INDONESIAN
143,NA,Driver anda buruk menggebrak mobil saya.. ,INDONESIAN,INDONESIAN
144,NA,Sangat bermanfaat ,INDONESIAN,INDONESIAN
145,NA,sangat puas..tq gojek ,MALAY,MALAY
146,NA,gojek mantab.... ,SLOVENIAN,ENGLISH
147,NA,"Kalau pesan go-car, setelah diaccept, tidak bisa melacak posis driver. Di aplikasi hanya ada keterangan ""belum ada pesanan"". Jadi bingung dengan posisi driver. ",INDONESIAN,INDONESIAN
148,NA,Ampe 10x d cancell trs sma driper Apa krn ane bayar pake cash Apa bedanya cash sma gopay Mnding pke grab lbih murah lan sopan ,MALAY,MALAY
149,NA,Coba dulu klw pelayanan bagus nanti ta tambain bintangx... ,INDONESIAN,INDONESIAN
150,NA,sering eror aza...coba di perbaiki....lagi ,MALAY,MALAY
151,NA,Aplikasi gojek yg baru ini sungguh mengecewakan. Tidak seperti yg dulu. Dulu aplikasi gojek kinerjanya sangat memuaskan. Tapi sejak sering minta update ini aplikasi jadi kinerjanya sangat memgecewakan. Mungkin harus ganti sama aplikasi yg di sebelah. Karna ini aplikasi sudah buruk sekali ,MALAY,MALAY
152,NA,Baik ,ENGLISH,ENGLISH
153,NA,Bagus.. Sangat membantu ,INDONESIAN,INDONESIAN
154,NA,Nama jalan masih byk yg belum update ,MALAY,MALAY
155,NA,Pelayanan Tentang Go-Pay minta ditingkatkan lagi ,MALAY,MALAY
156,NA,Gilaa mantapp pokoknya nyesel kalo belum pake gojek..sukses terus gojek ,MALAY,MALAY
157,NA,"Coba kalian pelajari lg lbh detail, jngn cm bs lngsung memfonis sesuatu secara singkat, saya untuk bulan ini lumayan aktif menggunakan go-jek. Dari jemput hingga mengantarkan pesanan saya, semuanya baik2 aja dan lancar. Buat go-jek tetap semangat ya dan selamat ber'aktifitas dan sukses selalu. Hati2 di jalan. ",INDONESIAN,INDONESIAN
158,NA,Bagemana ini gojek kenapa permintaan saya lama di respon padahal di peta terdapat banyak goride yang kosong ,INDONESIAN,INDONESIAN
159,NA,- Driver go-ride pilih2 tujuan. - brp kali sdah lama bgt nunggu Ternyata go-food dbataLkan driver. tanpa ada notif dr app gojek. - 5 driver lebih kaga ada yg bs dimintain isi saldo Go-pay. Alesan : Ga ngerti cara. Lupa cara. saldo sdkit. Sdah terpakai. pas naik bilang bs top up. Pas turun br inget kalo g bs. - hujan tidak siap raincoat. Jas hujan. ManteL hujan. mohon di dengarkan keluhan. Harus ada beda dgn ojek umum Dan harus lebih dari mereka Seharusnya. ,MALAY,MALAY
161,NA,Daftar aja gak bisa payahh. ,INDONESIAN,INDONESIAN
162,NA,Good job ,ENGLISH,ENGLISH
164,NA,Terbaik online dari yg lainnya ,INDONESIAN,INDONESIAN
165,NA,Hope all be good ,ENGLISH,ENGLISH
167,NA,"Lelet, masa mw pke aplikasi buat go-food gak bisa terus gak nemuin driver lah alasannya. Pdhl tuh driver selalu standby di GOR terus tuh... Aneh lokasi dekat masa gak nemuin driver..... Paraaah!!! ",MALAY,MALAY
168,NA,Bagus sekali membantu banget ,MALAY,MALAY
169,NA,Susah pas genting ,TAGALOG,ENGLISH
170,NA,"Management, tolong driver nya didik ulang, agar jgn males2an. tetangga mulai ngebut nyusul dengan harga yang jauh dibawah. bukan sok2an punya duit, ini karna go jek tarif paling manusiawi di banding tetangga.thanks ",MALAY,MALAY
171,NA,Good.. Tingkatkan kualitas pelayanan publik ,INDONESIAN,INDONESIAN
172,NA,Okelah ,INDONESIAN,INDONESIAN
173,NA,Sangat membantu penumpang ,INDONESIAN,INDONESIAN
174,NA,luamayan memuaskan ,INDONESIAN,INDONESIAN
176,NA,"Sukaa banget sama aplikasi nya,sangat membantu.. selama saya memakain aplikasi ini sih tidak ada kendala hehe.. Good! ",INDONESIAN,INDONESIAN
177,NA,Perbaiki service nya ke pelanggan ,TAGALOG,ENGLISH
178,NA,GPS di Go Food pada android 6.0.1 Marshmallow gak berfungsi.. Tapi di lainnya Go Food berfungsi ,INDONESIAN,INDONESIAN
179,NA,"Untuk gosent, pada tidak mau. ",INDONESIAN,INDONESIAN
181,NA,"Aplikasi nya bagus, dan bisa membantu, kalau perlu di tingkatkan lagi ya ",MALAY,MALAY
182,NA,SUNGGUH SANGGAT MEMBATU. TP GO FOOD NY KURANG KOMPLIT. NYARI BASO BERANAK N BAKSO ISTIGFAR GA DA ,ENGLISH,ENGLISH
183,NA,Error bikin malas pake ,INDONESIAN,INDONESIAN
184,NA,Sangat membantu. ,INDONESIAN,INDONESIAN
185,NA,"Tingkatkan pelayanan, sukses selalu ",INDONESIAN,INDONESIAN
186,NA,Menarik,BASQUE,ENGLISH
187,NA,Baru pertama coba gojek.. g dapat terus driver nya... Kecewa ,MALAY,MALAY
188,NA,"Perlu di tingkatkan , suka berenti sendiri ",INDONESIAN,INDONESIAN
189,NA,"Skrng.banget. Pembayaran gofood bbrpa x gak sama ma harga di aplikasi. Cri driver susah, gliran dpt dicancel krna jauh,, cri sampe 5x lbh gak dpt.. Pas udh dpt lagi ehh,, dianggurin.. Gak Ada respon, gk sms / tlp,, disma jga gk bls.. Skrng mengecewakan banget ",MALAY,MALAY
191,NA,mantap ,INDONESIAN,INDONESIAN
192,NA,Sanggat membantu ,INDONESIAN,INDONESIAN
193,NA,Nyaman ,ENGLISH,ENGLISH
195,NA,Sipp ,ENGLISH,ENGLISH
196,NA,Harus punya tempat khusus saat hujan biar makanan gak basah ,INDONESIAN,INDONESIAN
198,NA,Percuma dapet voucher gofood tapi gaada driver yang mau ngambil mah. ,MALAY,MALAY
199,NA,"Suka sama aplikasi ini,sangat membantu saya terutama go food and go send.. Sy pke d daerah solo n jkrt tdk ad kendala..sekali klik pesan lgsg dpt driver n rata"" driver nya lgsg telp kita untuk klarifikasi pemesanan saya..jempol buat gojek n tim...thanks ^^ ",MALAY,MALAY
200,NA,Suka bgt! ,INDONESIAN,INDONESIAN
201,NA,Terbaik ,DUTCH,ENGLISH
202,NA,Sangat membatu dengan adanyaa gojek ini. Kadang suka dapat voucher gofood. Thx gojek ,MALAY,MALAY
204,NA,Membantu bgt saat di butuhkan ,INDONESIAN,INDONESIAN
207,NA,Tambah lagi dong fiturnya ,MALAY,MALAY
208,NA,Tingkatkan komitmen driver.. ,INDONESIAN,INDONESIAN
209,NA,Jelek... kenapa gojeknya dipesan gak ada yg datang ,MALAY,MALAY
210,NA,Terima Kasih udah banyak memberi kemudahan ,INDONESIAN,INDONESIAN
211,NA,parah nih ......... masa pesen makan dari 35 ribu jadi 46 ribu kalo gini terus kalah sama greb bike ,MALAY,MALAY
212,NA,Jozzz ,CROATIAN,ENGLISH
213,NA,Josss ,ENGLISH,ENGLISH
214,NA,Yes ,ENGLISH,ENGLISH
215,NA,Alhamdulliah saldo gopay bisa ditarik kembali ke rekening :) ,INDONESIAN,INDONESIAN
216,NA,"Bagus,maz mbakz nya cepet dateng ",SWEDISH,ENGLISH
217,NA,belakangan ini susah banget cari driver gojek ntah knapa selalu di cancel sama drivernya tiap udah dpt selalu hrs cari driver lain membuat waktu banyak terbuang percuma ,MALAY,MALAY
218,NA,Keren banget ,INDONESIAN,INDONESIAN
219,NA,Biasa saja ,INDONESIAN,INDONESIAN
220,NA,Sangatt memudahkan kebutuhan sehari hari baguss sekali ,INDONESIAN,INDONESIAN
221,NA,"kok gak bisa liat harga di go-box? selalu ada tulisan 'Gagal memperbaharui harga, silahkan periksa koneksi internet anda' tapi saat saya cek go-ride/go-car bisa2 aja. tlg dong diperbaiki ",INDONESIAN,INDONESIAN
222,NA,Mantep...cepat respont plus murah banget ,INDONESIAN,INDONESIAN
223,NA,lama nunggu driver nya ,INDONESIAN,INDONESIAN
224,NA,Jangan ada pembaruan sistem bikin ribet ,INDONESIAN,INDONESIAN
226,NA,"Kode promo terbaru dan terpecaya dari uber BACPRGIE. Kode promo BACPRGIE untuk pengguna pertama download uber. Tarif uber 40% lebih murah di banding tarif taksi konvensional. Di banding taksi onlinenya uber tetap lebih murah dan dari segi aplikasi lebih bagus, karena sudah ada di puluhan negara dan ratusan kota. Di indonesia sudah ada di 4 kota besar, seperti jakarta, bandung, bali dan surabaya. Tarifnya murah bngt di indonesia. Jkt 2rb/km mobil & motor 1rb/km, SBY 2rb/km & 1.500/km, BDG 2.500/km & 1.500/km ",INDONESIAN,INDONESIAN
228,NA,"Tolong diperbaiki lagi, masa saya udh mesen udh dapet drive,driver jg udh menghubungi saya. tapi tbtb ilang dan mencari driver lain. tolong diperbaiki agar tdak mengecewakan lagi. ",MALAY,MALAY
229,NA,Gojek mantap ,MALAY,MALAY
231,NA,"Awalnya bagus, pas udh di update susah banget order, why? ",MALAY,MALAY
232,NA,"Go-jek versi sekarang jadi jelek, kangen versi yang dlu ",INDONESIAN,INDONESIAN
233,NA,Oke ,ENGLISH,ENGLISH
234,NA,WTFFFFFF KENAPA WAK TU PESAN FOOD LAMA BANGETTTTTTT DI MANA OJEK NYA INI PINGSAN APA LAH MENUNGGU 1 JAMM ,ENGLISH,ENGLISH
235,NA,Kecewa liat driver nicko firmandi makanan saya belum nyampe udh dibikin done kecewa sangat dengan pelayanannya ,INDONESIAN,INDONESIAN
236,NA,Siip,ENGLISH,ENGLISH
239,NA,Mantap.. ,INDONESIAN,INDONESIAN
240,NA,Mau hemat ya pakai gojek! ,MALAY,MALAY
241,NA,Gojek bisa atasi keluhan dengan baik. ,INDONESIAN,INDONESIAN
242,NA,Mau daftar masukin no hp selalu ditolak trs harus pake no tlp nya sapa. Ayo tolong diperbaiki dong ,MALAY,MALAY
243,NA,"Order gak dapet"" padahal lagi genting banget,,kenapa sih gak memuaskan bgt...??? ",INDONESIAN,INDONESIAN
244,NA,Parah. Ada layanan go food tapi driver nggak disiapin buat ngelayanin go food. Hate it ,INDONESIAN,INDONESIAN
245,NA,"tolong dong kalo ada saran masukan untuk cafe/ restoran baru seenggaknya ditanggapi, bukannya didiemin ngga ada respond ",MALAY,MALAY
246,NA,"Pesen sampe 2 jam ga ada yg ambil. Akhirnya donlot grab, ehh langsung ada. Gmn nehh gojek?? Menyebalkan sekali ",MALAY,MALAY
247,NA,Membantu sekali dalam akses perjalanan ,MALAY,MALAY
249,NA,"Aku sering pesan makan lewat gojek dan sering kali juga mereka gk bawa kembalian dan akhirnya saya mngikhlaskan barang 10 ribu,, tp klw tiap hari gitu sini y rugi,, tolong bagi gojek klw beli orderan pake uang gede biar tar bsa ngasih kmbalian. ",MALAY,MALAY
250,NA,Aplikasi sangat membantu aktivitas saya ,INDONESIAN,INDONESIAN
251,NA,"Sekarang ngga jelas. Potongan berubah drastis. Pake voucher jg ngga jelas itungannya, jam sibuk terlalu mahal. ",MALAY,MALAY
252,NA,Sangat membatu ,INDONESIAN,INDONESIAN
253,NA,Gofood lama. Giliran diterima malah dicancel ,MALAY,MALAY
254,NA,"Jam sibuk dan stelah hujan selalu sulit mendapatkan driver...sama masukan untuk di adakan penukaran voucher game online di go point' hobie...makasih, selebihnya gojek bagus dan sangat membantu mobilitas saya... ",MALAY,MALAY
255,NA,Ngebatuu banget ,INDONESIAN,INDONESIAN
256,NA,"Mapsnya kurang bagus, rutenya perlu di perbaiki ",INDONESIAN,INDONESIAN
257,NA,Ini soal nya bisa buat pindah ,INDONESIAN,INDONESIAN
258,NA,"Susah dapat driver nya..apa lagi kalau hujan dikirim langsung pada hilang.. order dimana, dapat driver dimana..misal : order di tendean, driver posisi di kemang..padahal di depan mata banyak driver gojek yg ngetem.. perbaiki lah kalau masih mau bersaing dengan yg lain... ",INDONESIAN,INDONESIAN
259,NA,Kalo hujan tolong dong jas hukannya di sediakan 2 terpisah ,INDONESIAN,INDONESIAN
260,NA,Sangat membantu sekali ,MALAY,MALAY
262,NA,Tidak bisa diPrint untuk risalah pemakaiannya tolong dibantu untuk app-nya ,MALAY,MALAY
263,NA,Belakangan kok susah banget yaa driver go ride terima orderan. ,MALAY,MALAY
264,NA,Saat hubungi saya ternyata pakai bahasa mandarin Ni Gojek Surabaya pa Cina siiih ......Payah ...... ,MALAY,MALAY
265,NA,Bagus . ,ENGLISH,ENGLISH
266,NA,"Dikota saya, aplikasi ini sangat membantu ""samarinda"" ",INDONESIAN,INDONESIAN
267,NA,Sudah sering pakai gosend tapi google map nya ga pernah bisa sesuai dengan yang diketik alamatnya!! Perbaiki untuk google map nya ,INDONESIAN,INDONESIAN
268,NA,Kadang error driver suka cancel juga ,MALAY,MALAY
269,NA,Terus beri layanan yang terbaik ,INDONESIAN,INDONESIAN
271,NA,Thankyou ,VIETNAMESE,ENGLISH
272,NA,Bagus...mantap..top... ,ENGLISH,ENGLISH
273,NA,Aplikasinya bagus bnrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr ,MALAY,MALAY
274,NA,Aplikasi hebat ... masyaAllah sangat membantu ,MALAY,MALAY
275,NA,Emang enak pake jasa gi jek lebih cepat ,INDONESIAN,INDONESIAN
276,NA,Klo bisa sampe maleman go food prlu banget ,INDONESIAN,INDONESIAN
279,NA,"Sekarang gojek kalo pesen pakai gopay pada gak mau, dipesen lama bgt padahal kan pasti dikasih tip",INDONESIAN,INDONESIAN
280,NA,Kerenn abis!! ,INDONESIAN,INDONESIAN
281,NA,Maju terus Indonesia,INDONESIAN,INDONESIAN
282,NA,Supir car nya suka sering getok hrga ga sesuai yg ada di apl ,MALAY,MALAY
283,NA,Tambahkan aplikasi pesan singkat dengan template dong antara driver dan rider ,MALAY,MALAY
285,NA,"Gojek skrng pada pake ilmu apa itu driver ga datang tapi gopay saya udah kepotong,, cari duit yg halal!!!!!!! Kampret kasian yg cari duit halal ",MALAY,MALAY
286,NA,Drivernya curang2 ,INDONESIAN,INDONESIAN
287,NA,Mantap.gue suka. ,MALAY,MALAY
288,NA,"Drivernya keren2, selama pesen go food pasti selalu tahu alamatnya.. meskipun ribet masu2 gang.. lanjutkan.. ",INDONESIAN,INDONESIAN
289,NA,Tolong ya drivernya agar sopan! Dan tdk mrh2 ketika dicancel! Pdhl sy udh dpt alternatif lain eh dy nya mlh ga terima di cancel! ,MALAY,MALAY
290,NA,Mantap jiwa ,INDONESIAN,INDONESIAN
291,NA,Sugab (bagus) ,INDONESIAN,INDONESIAN
292,NA,B aja sih ,INDONESIAN,INDONESIAN
293,NA,Memberikan kemudahan dalam beraktifitas ,INDONESIAN,INDONESIAN
294,NA,GO-JEK is the best ,ENGLISH,ENGLISH
295,NA,Ok banget ,INDONESIAN,INDONESIAN
296,NA,Sejauh ini belum pernah mengecewakan saya sebagai pelanggan.. Good job gojek ,MALAY,MALAY
297,NA,Buat admin gojek adain voucher go massage lagi donk.. Biar sering* make go massage nya... jadi makin semangat kmpulin point ny,MALAY,MALAY
298,NA,baru akan mencoba gojek ,INDONESIAN,INDONESIAN
300,NA,Lumayann ,TAGALOG,ENGLISH
301,NA,Cukup ,ENGLISH,ENGLISH
302,NA,Suruh verivikasi akun. Tp ga bisa2... ,INDONESIAN,INDONESIAN
304,NA,Huft kere ,TURKISH,ENGLISH
305,NA,Aku suka app ini ,MALAY,MALAY
306,NA,Go car ok ,ENGLISH,ENGLISH
307,NA,sangat membantu ,INDONESIAN,INDONESIAN
308,NA,Mau komplain kayanya percuma g ada yg dblz ,MALAY,MALAY
309,NA,Tolong lebih diperjelas untuk tarif go-car yang mendapat mobil dr bluebird taxi.. Tks ,INDONESIAN,INDONESIAN
310,NA,Excelent ,TURKISH,ENGLISH
311,NA,Gojek mempermudah perjalanan saya. ,MALAY,MALAY
312,NA,"THIS IS APP GGWP, GOOD JOB. LANJUT ",ENGLISH,ENGLISH
313,NA,Mantappppp ,VIETNAMESE,ENGLISH
314,NA,Lebih ditingkatkan lagi pelayanan Yang sudah bagus ,MALAY,MALAY
315,NA,Membantu.. saya ingin jadi driver gojek.. bagaimana ya? ,MALAY,MALAY
316,NA,So far so good ,ENGLISH,ENGLISH
317,NA,Nice hospitality ,ROMANIAN,ENGLISH
318,NA,Membantu banget ,INDONESIAN,INDONESIAN
319,NA,Good services walau sedikit tercoreng #pakets*bu ,MALAY,MALAY
320,NA,Keren.. pelayanannya bagus dan cpat tanggap..,INDONESIAN,INDONESIAN
321,NA,good one ,ENGLISH,ENGLISH
322,NA,Pelayanan ditingkatkan ,INDONESIAN,INDONESIAN
323,NA,Sangat membantu perjalanan kemana aja ,INDONESIAN,INDONESIAN
324,NA,Good Job ,ENGLISH,ENGLISH
326,NA,Good jobs ,ENGLISH,ENGLISH
327,NA,bagus ,INDONESIAN,INDONESIAN
328,NA,Ko pada ngeluh sih ,INDONESIAN,INDONESIAN
331,NA,"Saya pesen go food 3 jam tidak sampai sampai dan akhirnya saya memutuskan untuk membatalkanya, namun disitu tidak bisa di batalkan??? Dan go pay saya terpotong harga makananya?? Wah gimana ini? ",INDONESIAN,INDONESIAN
332,NA,Tooop ,ENGLISH,ENGLISH
333,NA,dah mantap pertahankan kinerja kerja ,INDONESIAN,INDONESIAN
335,NA,"Saldo 50 rb ilang, sekarang hp send naik.. kecewa gue ",INDONESIAN,INDONESIAN
336,NA,Enak rek ,ENGLISH,ENGLISH
337,NA,"Baru bergabung dengan App ini, semoga bermanfaat dan menyenangkan :)) ",INDONESIAN,INDONESIAN
338,NA,"Apk ini ribet bngt,ga sprti uber dan grab lbh mudah dftarnya. Maaf ga mau pake gojek ",INDONESIAN,INDONESIAN
339,NA,"Untuk aplikasi sudah baik, namun terkadang ketika pesan go-food banyak supir go-jek yang nggak mau ambil job nya, di telpon malah tidak bersuara padahal disitu jelas si supir mau membelikan, tp tiba2 di cancel sama si supir, pas di tlp lgi diangkat tapi nggak mau ngomong... Terpaksa cari yg lain.. Mohon diperbaiki saja kinerja supirnya... Tp overall good, terima kasih gift voucher nya... ",MALAY,MALAY
340,NA,Kenapa driver selalu menanyakan lg titik penjemputannya ya? ,MALAY,MALAY
341,NA,Sangat membantu dan terpercaya ,INDONESIAN,INDONESIAN
342,NA,Percepat waktu ,INDONESIAN,INDONESIAN
343,NA,Sejauh ini jika saya memesan go food selalu tepat wktu dan cpt. Tpi tolong diperbaiki lagi agar saat mncri drivernyaa lbh mudah ,MALAY,MALAY
346,NA,Gojek sangat membantu biaya perjalanan lbh murah dan banyak diskonan lagi thx gojek ,MALAY,MALAY
347,NA,Lumayan lah ,TAGALOG,ENGLISH
348,NA,Mantap..tingkatkan lg pelayanannya...sukses slalu. ,INDONESIAN,INDONESIAN
350,NA,Terimakasih kepada Go-Jek telah mengantar saya sampai tujuan. Sukses selalu... ,MALAY,MALAY
351,NA,Jangan dikit2 update dong Seenggaknya walaupun kaga di update msih bisa di pakek biar enak gtu biar klo lgi btuh banget kaga nunggu lma Blm updatenya blm pesennya Kan cpek nunggu lama ,MALAY,MALAY
353,NA,Thebest lah ,MALAY,MALAY
354,NA,"aplikasi ini membantu saya, terima kasih ",MALAY,MALAY
355,NA,Smoga gojek sukses slalu ,MALAY,MALAY
356,NA,Lumayan membantu sih tapi klo bisa bisa cepat dapat drivernya ,INDONESIAN,INDONESIAN
357,NA,Great! ,ENGLISH,ENGLISH
358,NA,Go Jek Mantap...,INDONESIAN,INDONESIAN
359,NA,Pembaharuan mulu...tapi aplikasi suka error ,MALAY,MALAY
360,NA,pesan gofood..baca donk notenya. Ditulis jgn pedas eeh mknanya merah brtaburan cabe..paraaah!!! Jdi kebuang tuh mknan mang dipikir blinya pke daun pa??? Klo trjdi lg..mending ga bakal pke apl ini lg.. ,MALAY,MALAY
361,NA,Bagus,ENGLISH,ENGLISH
362,NA,TOP very recomend ,ENGLISH,ENGLISH
363,NA,"Nungguin search driver kaya nungguin cewek bkin alis. Keburu mati yang nungguin. Kecewa dengan updatenya. Lagi laper, dsruh nunggu.. Prek ",INDONESIAN,INDONESIAN
364,NA,Goodjob ,ENGLISH,ENGLISH
365,NA,"Masa pake go food disistem cman satu, kata driver double?? Customer dimarahin driver pula ",INDONESIAN,INDONESIAN
366,NA,Puas ,ENGLISH,ENGLISH
367,NA,Min knp gambar/foto makanan-minuman di gofood g terlihat ya? ,INDONESIAN,INDONESIAN
368,NA,Penggagu aplikasi ,INDONESIAN,INDONESIAN
369,NA,Saya pesan go food tapi pesanan tidak saya terima malahan go pay saya kepotong. Bad ,INDONESIAN,INDONESIAN
370,NA,Sejauh Ini pelayanan Gojek dan Gofood di Malang Memuaskan. Drivernya ramah2. Semoga Bisa dipertahankan khususnya wilayah Malang. Terimakasih.. ,MALAY,MALAY
372,NA,"Aku pengen ngasih saran deh. Tambah fitur go sebar undangan donk. Sungguh itu akan sangat membantu kalau bisa nitipin nganter 500 undangan ke alamat yang berbeda beda. (aku lagi nyebar undangan nikah dan ngerasain betapa ribetnya nganter undangan. Seandainya udah ada fitur itu sekarang, akan sangat membantu banget) ",INDONESIAN,INDONESIAN
374,NA,"Update versi terbaru aplikasi malah mempersulit pemesanan gofood padahal sebelumnya sudah baik dan bermanfaat. Mohon diperbaiki, terima kasih. ",INDONESIAN,INDONESIAN
376,NA,Mantaffff.. ,TG_UNKNOWN_LANGUAGE,ENGLISH
377,NA,Aplikasi suka error ,MALAY,MALAY
378,NA,Lumayan membantu kalau lagi ga dijemput suami.. ,MALAY,MALAY
379,NA,Harusnya ada pilihan cancel order karena kita salah pencet misalnya. Terus rate driver harusnya bisa dilihat oleh publik jd akan ada kompetisi antardriver yg mendorong pemberian pelayanan terbaik ke pelanggan. Ngomong2 bgmn cara pesan go blue bird? ,INDONESIAN,INDONESIAN
380,NA,Sangat puas ,MALAY,MALAY
382,NA,membantu sekali ,MALAY,MALAY
383,NA,So far good service ,ENGLISH,ENGLISH
384,NA,"Tolong di perbaiki lagi sistem dan kinerja nya,,, saya pake gojek bukan buat nunggu lama, di aplilasi saya ada banyak gojek yg aktif deket saya,, tapi malah selalu di orderin ke gojek yang jauh,, sat ini saya sudah nunggu satu jam ga ada ojek yg datang. ",MALAY,MALAY
385,NA,Ga jelas ni aplikasi ,INDONESIAN,INDONESIAN
386,NA,Maju terus gojek Indonesia ,INDONESIAN,INDONESIAN
387,NA,Tolong pelayanan lebih baik lagi ,MALAY,MALAY
388,NA,"I like not only the app, also the system! ",ENGLISH,ENGLISH
